Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2018,3,21,20,30,0,0,0,0,7,-0.9,111.9,0.5,5,1.7,46,91.17,0.4,1007,N/A
2018,3,21,21,30,0,0,0,0,7,-1.1,121.04,0.5,4.8,1.6,42,90.98,0.2,1007,N/A
2018,3,21,22,30,0,0,0,0,7,-1.3,128.52,0.5,4.6,1.6,41,91.13,0,1007,N/A
2018,3,21,23,30,0,0,0,0,7,-1.5,133.38,0.5,4.7,1.5,42,91.12,-0.2,1007,N/A
2018,3,22,0,30,0,0,0,0,4,-1.7,134.72,0.5,4.9,1.4,44,90.95,-0.4,1006,N/A
2018,3,22,1,30,0,0,0,0,7,-1.9,132.22,0.5,5,1.3,47,90.04,-0.5,1006,N/A
2018,3,22,2,30,0,0,0,0,7,-2.2,126.44,0.5,5.2,1.3,49,89.07,-0.6,1005,N/A
2018,3,22,3,30,0,0,0,0,7,-2.4,118.36,0.5,5.5,1.3,48,88.35,-0.7,1005,N/A
2018,3,22,4,30,0,0,0,0,6,-2.5,108.85,0.5,5.7,1.4,48,87.59,-0.7,1003,N/A
2018,3,22,5,30,0,0,0,0,6,-2.4,98.55,0.5,5.9,1.5,47,86.4,-0.4,1002,N/A
2018,3,22,6,30,4,0,4,26,6,-2,87.62,0.5,6.2,1.7,47,86.97,-0.1,1001,N/A
2018,3,22,7,30,14,0,14,181,6,-1.4,77.22,0.5,6.6,1.9,48,87.46,0.4,1000,N/A
2018,3,22,8,30,33,0,33,365,9,-0.9,67.08,0.5,6.8,2,53,88,0.9,998,N/A
2018,3,22,9,30,36,0,36,531,9,-0.3,57.85,0.5,6.4,2,61,88.97,1.3,997,N/A
2018,3,22,10,30,51,0,51,662,9,0.1,50.25,0.5,5.9,1.9,65,91.31,1.4,997,N/A
2018,3,22,11,30,93,0,93,743,7,0.3,45.27,0.5,5.1,1.7,63,93.98,1.2,996,N/A
2018,3,22,12,30,92,0,92,767,7,0.4,43.88,0.5,4.1,1.5,55,95.08,1.1,995,N/A
2018,3,22,13,30,73,0,73,734,7,0.5,46.41,0.5,3.6,1.3,40,95.06,1.2,994,N/A
2018,3,22,14,30,70,0,70,642,7,0.6,52.28,0.5,3.3,1.2,29,94.67,1.4,993,N/A
2018,3,22,15,30,42,0,42,495,6,0.8,60.44,0.5,3,1.2,22,95.24,1.5,993,N/A
2018,3,22,16,30,22,0,22,314,7,0.9,70,0.5,2.9,1.3,18,96.05,1.5,992,N/A
2018,3,22,17,30,11,0,11,126,4,0.9,80.28,0.5,2.8,1.4,16,96.73,1.4,992,N/A
2018,3,22,18,30,1,0,1,6,7,0.8,91.01,0.5,3,1.5,10,97.78,1.1,992,N/A
2018,3,22,19,30,0,0,0,0,7,0.6,101.57,0.5,3.1,1.5,6,96.74,1.1,991,N/A
2018,3,22,20,30,0,0,0,0,7,0.5,111.65,0.5,3.3,1.6,349,98.06,0.8,991,N/A
2018,3,22,21,30,0,0,0,0,7,0.4,120.76,0.5,3.3,1.5,336,98.1,0.7,991,N/A
2018,3,22,22,30,0,0,0,0,7,0.3,128.19,0.5,3.5,1.5,323,98.16,0.6,991,N/A
2018,3,22,23,30,0,0,0,0,4,0.2,133.01,0.5,3.8,1.5,314,97.68,0.5,991,N/A
2018,3,23,0,30,0,0,0,0,4,0,134.32,0.5,4.1,1.4,308,96.88,0.4,992,N/A
2018,3,23,1,30,0,0,0,0,4,-0.2,131.82,0.5,4.2,1.3,305,95.76,0.4,993,N/A
2018,3,23,2,30,0,0,0,0,4,-0.3,126.06,0.5,4.3,1.3,305,95.54,0.3,993,N/A
2018,3,23,3,30,0,0,0,0,4,-0.5,118,0.5,4.3,1.3,304,95.7,0.1,994,N/A
2018,3,23,4,30,0,0,0,0,4,-0.7,108.51,0.5,4.4,1.2,304,95.03,0,996,N/A
2018,3,23,5,30,0,0,0,0,4,-0.9,98.21,0.5,4.4,1.2,305,94.81,-0.2,997,N/A
2018,3,23,6,30,12,0,12,29,4,-1.1,87.31,0.5,4.4,1.2,306,93.5,-0.2,999,N/A
2018,3,23,7,30,56,26,62,190,7,-1.1,76.89,0.5,4.4,1.2,307,92.06,0,1000,N/A
2018,3,23,8,30,139,125,188,379,4,-1.1,66.73,0.5,4.4,1.2,309,89.93,0.4,1001,N/A
2018,3,23,9,30,222,60,254,552,4,-1,57.48,0.5,4.3,1.1,311,87.29,0.9,1002,N/A
2018,3,23,10,30,298,180,414,686,4,-0.9,49.87,0.5,4.1,1.1,313,85.41,1.3,1003,N/A
2018,3,23,11,30,298,121,384,767,8,-0.8,44.87,0.5,3.9,1.1,316,84.3,1.6,1003,N/A
2018,3,23,12,30,340,125,431,789,7,-0.6,43.49,0.5,3.6,1.1,319,83.25,1.9,1004,N/A
2018,3,23,13,30,299,121,383,752,7,-0.6,46.06,0.5,3.2,1.1,320,82.36,2.1,1004,N/A
2018,3,23,14,30,259,99,320,658,6,-0.5,51.97,0.5,2.9,1,320,82.66,2.1,1005,N/A
2018,3,23,15,30,185,69,219,513,7,-0.5,60.17,0.5,2.6,1,319,83.51,2,1006,N/A
2018,3,23,16,30,88,19,95,334,4,-0.3,69.76,0.5,2.6,1,317,85.66,1.8,1007,N/A
2018,3,23,17,30,30,2,30,143,4,-0.3,80.06,0.5,2.7,1,317,90.44,1.1,1008,N/A
2018,3,23,18,30,2,0,2,8,4,-0.6,90.16,0.5,2.9,0.9,318,92.78,0.4,1009,N/A
2018,3,23,19,30,0,0,0,0,4,-0.8,101.34,0.5,3,0.9,319,92.73,0.2,1009,N/A
2018,3,23,20,30,0,0,0,0,8,-1.1,111.4,0.5,3,0.9,320,94.53,-0.3,1009,N/A
2018,3,23,21,30,0,0,0,0,8,-1.2,120.47,0.5,2.9,0.9,320,94.67,-0.5,1009,N/A
2018,3,23,22,30,0,0,0,0,8,-1.3,127.86,0.5,2.9,0.9,319,94.08,-0.5,1009,N/A
2018,3,23,23,30,0,0,0,0,7,-1.4,132.64,0.5,2.9,0.9,317,93.95,-0.5,1009,N/A
2018,3,24,0,30,0,0,0,0,4,-1.3,133.93,0.5,2.9,0.8,314,94.02,-0.5,1009,N/A
2018,3,24,1,30,0,0,0,0,7,-1.3,131.42,0.5,3,0.8,313,94.72,-0.6,1009,N/A
2018,3,24,2,30,0,0,0,0,8,-1.4,125.68,0.5,3.1,0.8,317,94.58,-0.6,1009,N/A
2018,3,24,3,30,0,0,0,0,7,-1.4,117.64,0.5,3.2,0.8,322,95.25,-0.7,1009,N/A
2018,3,24,4,30,0,0,0,0,7,-1.4,108.16,0.5,3.4,0.8,327,95.33,-0.7,1009,N/A
2018,3,24,5,30,0,0,0,0,7,-1.4,97.88,0.5,3.7,0.8,332,95.36,-0.8,1009,N/A
2018,3,24,6,30,16,4,16,34,4,-1.6,86.99,0.5,3.8,0.8,337,92.96,-0.6,1009,N/A
2018,3,24,7,30,88,97,111,206,4,-1.5,76.56,0.5,3.7,0.8,343,89.64,0,1009,N/A
2018,3,24,8,30,134,23,143,399,4,-1.5,66.39,0.5,3.6,0.8,349,84.86,0.8,1010,N/A
2018,3,24,9,30,191,53,220,569,4,-1.6,57.12,0.5,3.7,0.9,352,81.3,1.3,1010,N/A
2018,3,24,10,30,300,195,427,701,4,-1.5,49.48,0.5,4,0.9,351,79.15,1.7,1009,N/A
2018,3,24,11,30,314,334,552,782,4,-1.4,44.47,0.5,4.2,0.9,351,77.8,2.1,1009,N/A
2018,3,24,12,30,322,98,394,802,8,-1.2,43.1,0.5,4.2,0.9,355,77.02,2.4,1009,N/A
2018,3,24,13,30,326,172,446,762,7,-1.1,45.7,0.5,4.3,0.9,180,77.99,2.3,1009,N/A
2018,3,24,14,30,256,200,380,663,7,-1.1,51.66,0.5,4.4,0.9,3,79.86,2,1009,N/A
2018,3,24,15,30,174,111,230,516,4,-1.2,59.9,0.5,4.2,0.9,3,81.88,1.6,1009,N/A
2018,3,24,16,30,134,226,213,334,4,-1.3,69.52,0.5,4,0.9,2,83.14,1.2,1010,N/A
2018,3,24,17,30,65,114,85,142,4,-1.5,79.83,0.5,4.2,0.9,1,85.76,0.6,1011,N/A
2018,3,24,18,30,4,0,4,8,4,-1.6,89.97,0.5,4.5,0.9,1,87.87,0.2,1012,N/A
2018,3,24,19,30,0,0,0,0,4,-1.6,101.1,0.5,4.7,0.9,2,89,0,1012,N/A
2018,3,24,20,30,0,0,0,0,4,-1.6,111.15,0.5,4.6,0.9,7,90.36,-0.2,1013,N/A
2018,3,24,21,30,0,0,0,0,7,-1.6,120.19,0.5,4.5,0.9,10,90.25,-0.2,1013,N/A
2018,3,24,22,30,0,0,0,0,7,-1.6,127.54,0.5,4.5,0.9,12,90.76,-0.3,1014,N/A
2018,3,24,23,30,0,0,0,0,7,-1.7,132.27,0.5,4.5,0.9,12,90.16,-0.3,1014,N/A
2018,3,25,0,30,0,0,0,0,7,-1.8,133.53,0.5,4.4,0.9,12,90.65,-0.5,1015,N/A
2018,3,25,1,30,0,0,0,0,7,-2.1,131.02,0.5,4.4,0.9,12,89.89,-0.6,1015,N/A
2018,3,25,2,30,0,0,0,0,7,-2.3,125.29,0.5,4.5,0.9,13,89.5,-0.8,1016,N/A
2018,3,25,3,30,0,0,0,0,7,-2.6,117.27,0.5,4.6,0.8,12,89.12,-1,1017,N/A
2018,3,25,4,30,0,0,0,0,7,-2.8,107.82,0.5,4.7,0.8,12,88,-1.1,1018,N/A
2018,3,25,5,30,0,0,0,0,7,-3.1,97.55,0.5,4.8,0.8,13,87.04,-1.2,1019,N/A
2018,3,25,6,30,9,0,9,35,6,-3.3,86.68,0.5,4.9,0.8,14,85.28,-1.1,1020,N/A
2018,3,25,7,30,41,0,41,206,7,-3.4,76.22,0.5,4.9,0.8,16,82.24,-0.7,1021,N/A
2018,3,25,8,30,108,15,114,399,7,-3.4,66.04,0.5,4.9,0.8,17,78.22,-0.1,1022,N/A
2018,3,25,9,30,236,166,327,572,4,-3.5,56.75,0.5,4.8,0.8,18,74.43,0.5,1023,N/A
2018,3,25,10,30,294,245,454,705,4,-3.5,49.09,0.5,4.7,0.8,18,71.2,1.1,1023,N/A
2018,3,25,11,30,273,444,592,785,4,-3.5,44.07,0.5,4.5,0.8,19,69.94,1.4,1024,N/A
2018,3,25,12,30,333,226,499,806,4,-3.5,42.71,0.5,4.4,0.8,19,69.55,1.5,1024,N/A
2018,3,25,13,30,239,22,254,764,4,-3.5,45.35,0.5,4.4,0.8,17,70.61,1.3,1025,N/A
2018,3,25,14,30,233,33,254,667,7,-3.6,51.35,0.5,4.4,0.8,15,71.49,1,1025,N/A
2018,3,25,15,30,156,4,158,520,7,-3.8,59.64,0.5,4.5,0.7,14,72.89,0.5,1026,N/A
2018,3,25,16,30,99,0,99,337,7,-4.1,69.28,0.5,4.5,0.7,13,74.47,-0.1,1027,N/A
2018,3,25,17,30,41,0,41,145,4,-4.4,79.61,0.5,4.6,0.7,14,76.89,-0.9,1028,N/A
2018,3,25,18,30,2,0,2,9,4,-4.8,89.77,0.5,4.6,0.7,16,78.69,-1.6,1029,N/A
2018,3,25,19,30,0,0,0,0,4,-5.2,100.87,0.5,4.6,0.6,17,78.72,-2,1030,N/A
2018,3,25,20,30,0,0,0,0,4,-5.6,110.89,0.13,4.4,0.6,21,81.18,-2.8,1031,N/A
2018,3,25,21,30,0,0,0,0,4,-5.9,119.91,0.13,4.3,0.6,22,81.44,-3.2,1031,N/A
2018,3,25,22,30,0,0,0,0,4,-6.3,127.21,0.13,4.1,0.6,23,81.53,-3.6,1032,N/A
2018,3,25,23,30,0,0,0,0,4,-6.6,131.9,0.13,4,0.5,22,82.19,-4,1032,N/A
2018,3,26,0,30,0,0,0,0,4,-6.8,133.14,0.13,3.9,0.5,21,84.38,-4.6,1032,N/A
2018,3,26,1,30,0,0,0,0,4,-7.1,130.63,0.13,3.8,0.5,21,86.01,-5.1,1033,N/A
2018,3,26,2,30,0,0,0,0,4,-7.2,124.91,0.13,3.7,0.4,21,87.66,-5.5,1033,N/A
2018,3,26,3,30,0,0,0,0,4,-7.4,116.91,0.13,3.7,0.4,22,88.04,-5.7,1033,N/A
2018,3,26,4,30,0,0,0,0,4,-7.5,107.47,0.13,3.7,0.4,23,87.9,-5.8,1034,N/A
2018,3,26,5,30,0,0,0,0,4,-7.5,97.21,0.13,3.7,0.3,24,87.54,-5.8,1034,N/A
2018,3,26,6,30,25,139,34,47,4,-7.5,86.36,0.13,3.6,0.3,26,82.77,-5,1035,N/A
2018,3,26,7,30,69,438,176,226,4,-6.9,75.89,0.13,3.5,0.3,29,77.37,-3.5,1036,N/A
2018,3,26,8,30,80,771,397,422,0,-6.3,65.7,0.13,3.5,0.3,35,70.76,-1.7,1036,N/A
2018,3,26,9,30,76,939,596,596,0,-5.8,56.39,0.13,3.4,0.3,40,65.82,-0.2,1037,N/A
2018,3,26,10,30,81,983,730,730,0,-5.8,48.71,0.13,3.2,0.3,44,60.65,1,1037,N/A
2018,3,26,11,30,84,1000,807,807,0,-5.8,43.67,0.13,3,0.3,47,57.13,1.8,1036,N/A
2018,3,26,12,30,84,998,822,822,0,-5.7,42.32,0.13,2.8,0.4,50,54.84,2.5,1036,N/A
2018,3,26,13,30,83,987,781,781,0,-5.4,45,0.13,2.6,0.4,53,54.58,2.9,1036,N/A
2018,3,26,14,30,81,958,683,683,0,-4.8,51.05,0.13,2.4,0.4,57,56.22,3.1,1036,N/A
2018,3,26,15,30,74,905,535,535,0,-4.2,59.37,0.13,2.3,0.4,58,59.76,2.9,1036,N/A
2018,3,26,16,30,64,809,353,353,0,-3.7,69.04,0.13,2.3,0.4,54,65.11,2.2,1036,N/A
2018,3,26,17,30,45,613,158,158,0,-3.3,79.39,0.13,2.5,0.4,47,73.53,0.9,1036,N/A
2018,3,26,18,30,10,95,11,11,0,-3.5,89.59,0.13,2.8,0.4,40,78.87,-0.3,1037,N/A
2018,3,26,19,30,0,0,0,0,0,-3.8,100.64,0.13,2.9,0.4,37,79.21,-0.6,1037,N/A
2018,3,26,20,30,0,0,0,0,0,-4.1,110.64,0.13,3.3,0.3,31,82.74,-1.5,1037,N/A
2018,3,26,21,30,0,0,0,0,0,-4.6,119.62,0.13,3.4,0.3,32,82.58,-2,1036,N/A
2018,3,26,22,30,0,0,0,0,0,-5,126.88,0.13,3.4,0.3,35,83.14,-2.5,1036,N/A
2018,3,26,23,30,0,0,0,0,0,-5.2,131.54,0.13,3.5,0.3,38,84.43,-2.9,1036,N/A
2018,3,27,0,30,0,0,0,0,0,-5.3,132.74,0.13,3.5,0.2,39,86.78,-3.4,1035,N/A
2018,3,27,1,30,0,0,0,0,0,-5.4,130.23,0.13,3.5,0.2,37,88.01,-3.7,1035,N/A
2018,3,27,2,30,0,0,0,0,0,-5.5,124.53,0.13,3.6,0.2,32,89.73,-4.1,1034,N/A
2018,3,27,3,30,0,0,0,0,0,-5.7,116.55,0.13,3.7,0.2,29,89.08,-4.2,1034,N/A
2018,3,27,4,30,0,0,0,0,0,-5.9,107.13,0.13,3.9,0.3,29,89.47,-4.4,1034,N/A
2018,3,27,5,30,0,0,0,0,0,-5.9,96.88,0.13,4,0.3,29,89.18,-4.4,1034,N/A
2018,3,27,6,30,22,305,43,54,0,-5.8,86.04,0.13,4.2,0.3,31,85.05,-3.7,1033,N/A
2018,3,27,7,30,53,702,228,236,0,-5.6,75.56,0.13,4.4,0.3,36,78.78,-2.4,1033,N/A
2018,3,27,8,30,61,893,433,433,0,-5.1,65.35,0.13,4.6,0.3,42,71.16,-0.5,1033,N/A
2018,3,27,9,30,68,951,600,600,0,-4.4,56.02,0.13,4.8,0.4,46,64.42,1.6,1032,N/A
2018,3,27,10,30,76,987,732,732,0,-3.6,48.32,0.13,4.9,0.4,50,60.49,3.3,1031,N/A
2018,3,27,11,30,79,996,804,804,0,-2.9,43.27,0.13,4.8,0.5,55,58.3,4.6,1029,N/A
2018,3,27,12,30,81,996,822,822,0,-2.4,41.93,0.13,4.8,0.6,58,56.69,5.5,1028,N/A
2018,3,27,13,30,80,980,777,777,0,-2,44.65,0.13,4.7,0.6,60,57.09,5.8,1027,N/A
2018,3,27,14,30,77,944,674,674,0,-1.8,50.75,0.13,4.8,0.8,61,58.64,5.7,1026,N/A
2018,3,27,15,30,69,887,524,524,0,-1.6,59.11,0.13,4.8,1,60,61.94,5.1,1025,N/A
2018,3,27,16,30,91,575,299,342,0,-1.4,68.8,0.13,4.7,1.2,57,67.05,4.2,1025,N/A
2018,3,27,17,30,62,182,96,153,4,-1.3,79.17,0.13,4.5,1.5,53,73.54,3,1024,N/A
2018,3,27,18,30,5,0,5,11,4,-1.5,89.41,0.13,4.5,1.7,53,78.33,1.9,1023,N/A
2018,3,27,19,30,0,0,0,0,4,-1.6,100.41,0.13,4.6,1.8,54,80.05,1.5,1023,N/A
2018,3,27,20,30,0,0,0,0,0,-1.5,110.39,0.13,4.8,1.9,59,83.14,1,1021,N/A
2018,3,27,21,30,0,0,0,0,2,-1.1,119.34,0.13,4.8,2,58,85.62,1,1020,N/A
2018,3,27,22,30,0,0,0,0,0,-0.5,126.56,0.13,4.6,2,54,88.51,1.2,1019,N/A
2018,3,27,23,30,0,0,0,0,0,0,131.17,0.13,4.4,2,53,91.27,1.3,1018,N/A
2018,3,28,0,30,0,0,0,0,0,0.4,132.35,0.13,4.2,2.1,58,93.67,1.3,1017,N/A
2018,3,28,1,30,0,0,0,0,4,0.7,129.83,0.13,3.9,2.1,62,95.19,1.4,1016,N/A
2018,3,28,2,30,0,0,0,0,4,0.9,124.15,0.13,3.8,2,66,95.97,1.5,1015,N/A
2018,3,28,3,30,0,0,0,0,4,1.1,116.19,0.13,3.8,1.8,68,96.63,1.6,1014,N/A
2018,3,28,4,30,0,0,0,0,0,1.2,106.79,0.13,3.7,1.5,67,97.73,1.5,1013,N/A
2018,3,28,5,30,0,0,0,0,7,1.1,96.55,0.13,3.3,1.4,61,97.51,1.5,1012,N/A
2018,3,28,6,30,11,0,11,48,7,1.2,85.73,0.13,2.9,1.3,54,96.59,1.7,1012,N/A
2018,3,28,7,30,29,0,29,215,7,1.4,75.23,0.13,2.5,1.3,49,95.35,2.1,1012,N/A
2018,3,28,8,30,89,0,89,399,7,1.8,65.01,0.13,2,1.4,48,94.38,2.6,1012,N/A
2018,3,28,9,30,134,0,134,563,6,2.2,55.66,0.13,1.6,1.5,46,93.84,3.1,1011,N/A
2018,3,28,10,30,268,41,295,687,7,2.6,47.94,0.13,1.2,1.6,38,93.39,3.6,1010,N/A
2018,3,28,11,30,310,58,353,762,7,3.1,42.88,0.13,1,1.7,23,93.53,4,1010,N/A
2018,3,28,12,30,258,20,273,778,6,3.4,41.55,0.13,1,1.8,184,94.46,4.2,1009,N/A
2018,3,28,13,30,224,13,233,737,7,3.6,44.3,0.13,1.1,1.8,346,95.9,4.2,1008,N/A
2018,3,28,14,30,171,6,175,641,7,3.7,50.45,0.13,1.3,1.9,335,97.65,4,1008,N/A
2018,3,28,15,30,61,0,61,502,7,3.6,58.85,0.13,1.5,1.9,331,98.56,3.8,1008,N/A
2018,3,28,16,30,21,0,21,330,7,3.4,68.57,0.13,1.7,2,331,99.74,3.4,1008,N/A
2018,3,28,17,30,9,0,9,149,7,2.7,78.95,0.13,2,1.9,330,100,2.7,1008,N/A
2018,3,28,18,30,1,0,1,11,4,2,89.23,0.13,2.5,1.7,328,100,2,1008,N/A
2018,3,28,19,30,0,0,0,0,4,1.3,100.18,0.13,2.8,1.6,326,97.49,1.7,1009,N/A
2018,3,28,20,30,0,0,0,0,4,0.9,110.14,0.13,3.2,1.2,319,98.47,1.1,1009,N/A
2018,3,28,21,30,0,0,0,0,4,0.6,119.05,0.13,3.1,1.1,318,98.84,0.8,1010,N/A
2018,3,28,22,30,0,0,0,0,4,0.5,126.23,0.13,3,0.9,319,98.22,0.7,1009,N/A
2018,3,28,23,30,0,0,0,0,4,0.3,130.8,0.13,2.9,0.8,315,98,0.6,1009,N/A
2018,3,29,0,30,0,0,0,0,4,0.3,131.95,0.13,2.9,0.8,307,97.65,0.6,1010,N/A
2018,3,29,1,30,0,0,0,0,4,0.2,129.44,0.13,3,0.7,304,97.96,0.5,1010,N/A
2018,3,29,2,30,0,0,0,0,4,0.1,123.77,0.13,3,0.7,302,97.87,0.4,1010,N/A
2018,3,29,3,30,0,0,0,0,4,0,115.83,0.13,3.1,0.7,300,97.62,0.3,1011,N/A
2018,3,29,4,30,0,0,0,0,4,-0.2,106.44,0.13,3.1,0.7,298,97.82,0.1,1012,N/A
2018,3,29,5,30,0,0,0,0,4,-0.4,96.22,0.13,3.1,0.7,298,97.25,0,1012,N/A
2018,3,29,6,30,10,0,10,56,4,-0.5,85.41,0.13,3.2,0.6,300,94.62,0.3,1013,N/A
2018,3,29,7,30,45,0,45,234,4,-0.3,74.9,0.13,3.1,0.6,303,90.93,1,1013,N/A
2018,3,29,8,30,89,0,89,427,4,0,64.67,0.13,2.9,0.6,302,85.26,2.2,1013,N/A
2018,3,29,9,30,210,28,226,598,4,0.4,55.3,0.13,2.6,0.6,300,78.76,3.7,1013,N/A
2018,3,29,10,30,304,156,409,729,4,0.6,47.55,0.13,2.2,0.6,298,73.43,5,1013,N/A
2018,3,29,11,30,102,936,792,808,0,0.9,42.48,0.13,2,0.6,298,69.9,6,1013,N/A
2018,3,29,12,30,84,987,827,827,0,1.1,41.16,0.13,1.8,0.6,299,67.5,6.7,1013,N/A
2018,3,29,13,30,83,976,786,786,0,1.2,43.96,0.13,1.6,0.6,301,65.77,7.2,1012,N/A
2018,3,29,14,30,78,946,684,684,0,1.3,50.15,0.13,1.6,0.7,303,65.83,7.3,1013,N/A
2018,3,29,15,30,139,624,464,538,7,1.5,58.59,0.13,1.6,0.7,310,67.43,7.1,1014,N/A
2018,3,29,16,30,142,253,235,356,7,1.7,68.34,0.13,1.4,0.8,319,72.28,6.3,1014,N/A
2018,3,29,17,30,71,174,105,164,7,2.4,78.73,0.13,1.2,0.8,316,82.19,5.2,1014,N/A
2018,3,29,18,30,8,11,8,13,7,1.5,89.04,0.13,1.1,0.8,299,80.8,4.5,1015,N/A
2018,3,29,19,30,0,0,0,0,0,0.9,99.95,0.13,1.1,0.9,288,77.99,4.4,1015,N/A
2018,3,29,20,30,0,0,0,0,0,0.8,109.88,0.13,1,1,269,84.12,3.2,1016,N/A
2018,3,29,21,30,0,0,0,0,7,0.8,118.77,0.13,1.1,1.1,274,90.11,2.3,1016,N/A
2018,3,29,22,30,0,0,0,0,8,0.6,125.91,0.13,1,1.2,275,92.61,1.7,1016,N/A
2018,3,29,23,30,0,0,0,0,4,0.4,130.44,0.13,0.9,1.3,268,90.89,1.7,1016,N/A
2018,3,30,0,30,0,0,0,0,7,0.3,131.56,0.13,0.7,1.4,229,87.71,2.1,1015,N/A
2018,3,30,1,30,0,0,0,0,4,0,129.04,0.13,0.7,1.7,183,85.89,2.1,1015,N/A
2018,3,30,2,30,0,0,0,0,7,0,123.39,0.13,0.9,2,162,88.6,1.7,1015,N/A
2018,3,30,3,30,0,0,0,0,7,0.3,115.47,0.13,1.1,2.3,154,90.94,1.6,1014,N/A
2018,3,30,4,30,0,0,0,0,4,0.7,106.1,0.13,1.4,2.6,152,90.79,2,1014,N/A
2018,3,30,5,30,0,0,0,0,4,1.2,95.89,0.13,1.8,2.7,148,90.9,2.5,1014,N/A
2018,3,30,6,30,5,0,5,53,4,1.6,85.1,0.13,2.4,2.8,145,90.89,2.9,1013,N/A
2018,3,30,7,30,27,0,27,212,7,2.1,74.57,0.13,3,2.8,148,91.04,3.4,1011,N/A
2018,3,30,8,30,54,0,54,385,7,2.8,64.33,0.13,3.4,2.7,157,90.7,4.2,1010,N/A
2018,3,30,9,30,68,0,68,540,7,3.7,54.94,0.13,3.8,2.7,167,89.84,5.2,1009,N/A
2018,3,30,10,30,84,0,84,663,7,4.8,47.17,0.13,4.3,2.8,176,91.46,6.1,1007,N/A
2018,3,30,11,30,67,0,67,738,7,5.8,42.08,0.13,4.6,2.9,185,94.05,6.7,1006,N/A
2018,3,30,12,30,58,0,58,753,6,6.6,40.78,0.13,4.7,3,196,95.48,7.3,1004,N/A
2018,3,30,13,30,62,0,62,708,6,7.4,43.61,0.13,4.6,3.2,206,97.45,7.8,1003,N/A
2018,3,30,14,30,73,0,73,616,6,8,49.85,0.13,4.2,3.1,212,98.48,8.2,1003,N/A
2018,3,30,15,30,57,0,57,485,7,8.2,58.33,0.13,3.9,3,214,99.3,8.3,1002,N/A
2018,3,30,16,30,16,0,16,322,7,8,68.11,0.13,3.6,2.9,217,100,8,1002,N/A
2018,3,30,17,30,22,0,22,145,7,7.4,78.51,0.13,3.2,2.9,220,100,7.4,1002,N/A
2018,3,30,18,30,6,12,6,15,6,6.8,88.85,0.13,2.8,3,222,100,6.8,1002,N/A
2018,3,30,19,30,0,0,0,0,6,6.4,99.72,0.13,2.6,3,223,100,6.4,1002,N/A
2018,3,30,20,30,0,0,0,0,6,5.9,109.63,0.13,2.3,3,232,100,5.9,1002,N/A
2018,3,30,21,30,0,0,0,0,6,5.6,118.48,0.13,2.1,2.7,239,100,5.6,1002,N/A
2018,3,30,22,30,0,0,0,0,6,5.3,125.58,0.13,2,2.5,248,100,5.3,1002,N/A
2018,3,30,23,30,0,0,0,0,6,5.2,130.07,0.13,1.9,2.4,258,100,5.2,1002,N/A
2018,3,31,0,30,0,0,0,0,6,5.2,131.17,0.13,1.7,2.4,272,100,5.2,1002,N/A
2018,3,31,1,30,0,0,0,0,6,5,128.65,0.13,1.5,2.3,290,100,5,1002,N/A
2018,3,31,2,30,0,0,0,0,6,4.6,123.01,0.13,1.5,2.3,300,100,4.6,1002,N/A
2018,3,31,3,30,0,0,0,0,7,3.8,115.11,0.13,1.8,2.1,307,100,3.8,1003,N/A
2018,3,31,4,30,0,0,0,0,7,3.1,105.76,0.13,2.2,2,312,100,3.1,1003,N/A
2018,3,31,5,30,0,0,0,0,4,2.5,95.56,0.13,2.8,1.7,314,99.37,2.6,1004,N/A
2018,3,31,6,30,22,0,22,61,4,1.9,84.78,0.13,3.4,1.5,315,97.07,2.3,1005,N/A
2018,3,31,7,30,90,29,98,236,7,1.6,74.25,0.13,3.8,1.3,316,93.55,2.5,1006,N/A
2018,3,31,8,30,162,52,185,426,7,1.7,63.99,0.13,3.8,1.2,317,87.84,3.5,1007,N/A
2018,3,31,9,30,198,14,206,596,4,1.7,54.58,0.13,3.7,1.1,317,80.46,4.8,1008,N/A
2018,3,31,10,30,158,2,159,728,4,1.4,46.79,0.13,3.5,0.9,314,72.99,5.9,1009,N/A
2018,3,31,11,30,217,344,474,811,4,1,41.69,0.13,3.5,0.8,309,68.1,6.5,1010,N/A
2018,3,31,12,30,82,990,836,836,0,0.1,40.4,0.13,3.5,0.6,305,62.88,6.7,1011,N/A
2018,3,31,13,30,79,990,800,800,0,-1.2,43.27,0.13,3.4,0.5,301,57.37,6.6,1012,N/A
2018,3,31,14,30,75,976,708,708,0,-2.4,49.55,0.13,3.3,0.4,299,53.79,6.3,1013,N/A
2018,3,31,15,30,66,934,560,560,0,-3.1,58.07,0.13,3.2,0.4,299,53.22,5.7,1014,N/A
2018,3,31,16,30,57,852,378,378,0,-3.3,67.87,0.13,2.9,0.4,297,55.03,5,1015,N/A
2018,3,31,17,30,43,682,181,181,0,-2.9,78.29,0.13,2.8,0.4,294,62,3.7,1017,N/A
2018,3,31,18,30,17,210,22,22,0,-2.5,88.64,0.13,2.8,0.4,288,71.5,2.1,1018,N/A
2018,3,31,19,30,0,0,0,0,0,-2.6,99.49,0.13,2.8,0.4,285,74.71,1.4,1018,N/A
